taxonomy_version,ProjectLawId,ParliamentDocumentContentId,Legislature,parent_topic_slug,parent_topic_label,subtopic_slug,subtopic_label,assignment_method,assignment_status,assignment_confidence,cluster_id,cluster_probability,is_seed_assignment
taxonomy_v2,2274,2220,XV,transportes_e_mobilidade,Transportes e Mobilidade,desenvolvimento_e_investimento_na_rede_ferroviaria_nacional,Desenvolvimento e Investimento na Rede Ferroviária Nacional,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,63,1.0,True
taxonomy_v2,2275,2221,XV,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",condicoes_laborais_e_valorizacao_das_forcas_de_seguranca_e_militares,Condições laborais e valorização das forças de segurança e militares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,78,1.0,True
taxonomy_v2,2276,2222,XV,educacao_e_inclusao_social,Educação e Inclusão Social,ensino_da_lingua_portuguesa_e_manuais_escolares,Ensino da língua portuguesa e manuais escolares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,17,1.0,True
taxonomy_v2,2277,2223,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",apoio_a_agricultores_e_recuperacao_pos_tempestades,Apoio a Agricultores e Recuperação Pós-Tempestades,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.27749738358187337,70,0.27749738358187337,True
taxonomy_v2,2278,2224,XV,educacao_e_inclusao_social,Educação e Inclusão Social,ensino_da_lingua_portuguesa_e_manuais_escolares,Ensino da língua portuguesa e manuais escolares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,17,1.0,True
taxonomy_v2,2279,2225,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",acesso_e_gestao_de_medicamentos_e_farmacias,Acesso e gestão de medicamentos e farmácias,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.8066415622689405,27,0.8066415622689405,True
taxonomy_v2,2280,2226,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",gestao_e_reforco_do_servico_nacional_de_saude_sns,Gestão e reforço do Serviço Nacional de Saúde (SNS),hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,36,1.0,True
taxonomy_v2,2281,2227,XV,politica_externa_e_relacoes_internacionais,Política Externa e Relações Internacionais,posicoes_e_recomendacoes_sobre_crises_internacionais_e_direitos_humanos,Posições e recomendações sobre crises internacionais e direitos humanos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.19905603304120806,3,0.19905603304120806,True
taxonomy_v2,2282,2228,XV,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",condicoes_laborais_e_valorizacao_das_forcas_de_seguranca_e_militares,Condições laborais e valorização das forças de segurança e militares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.6573819608932966,78,0.6573819608932966,True
taxonomy_v2,2283,2229,XV,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",condicoes_laborais_e_valorizacao_das_forcas_de_seguranca_e_militares,Condições laborais e valorização das forças de segurança e militares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.920508217052139,78,0.920508217052139,True
taxonomy_v2,2284,2230,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",apoio_a_agricultores_e_recuperacao_pos_tempestades,Apoio a Agricultores e Recuperação Pós-Tempestades,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,70,1.0,True
taxonomy_v2,2285,2231,XV,educacao_e_inclusao_social,Educação e Inclusão Social,carreira_e_progressao_dos_docentes,Carreira e progressão dos docentes,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.675698243051099,21,0.675698243051099,True
taxonomy_v2,2286,2232,XV,administracao_territorial_e_organizacao_local,Administração Territorial e Organização Local,descentralizacao_e_regionalizacao_dos_servicos_publicos,Descentralização e regionalização dos serviços públicos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,54,1.0,True
taxonomy_v2,2287,2233,XV,educacao_e_inclusao_social,Educação e Inclusão Social,rede_publica_de_creches_e_educacao_infantil,Rede pública de creches e educação infantil,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.6386721314458329,13,0.6386721314458329,True
taxonomy_v2,2288,2234,XV,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",condicoes_laborais_e_valorizacao_das_forcas_de_seguranca_e_militares,Condições laborais e valorização das forças de segurança e militares,noise_centroid_auto_assignment,auto_assigned,0.8226450681686401,-1,0.0,True
taxonomy_v2,2289,2235,XV,administracao_territorial_e_organizacao_local,Administração Territorial e Organização Local,descentralizacao_e_regionalizacao_dos_servicos_publicos,Descentralização e regionalização dos serviços públicos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,54,1.0,True
taxonomy_v2,2290,2236,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",protecao_ambiental_e_valorizacao_de_espacos_verdes_municipais,Proteção ambiental e valorização de espaços verdes municipais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,82,1.0,True
taxonomy_v2,2291,2237,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_femininas_e_dadiva_de_sangue,Doenças femininas e dádiva de sangue,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,24,1.0,True
taxonomy_v2,2292,2238,XV,politica_externa_e_relacoes_internacionais,Política Externa e Relações Internacionais,posicoes_e_recomendacoes_sobre_crises_internacionais_e_direitos_humanos,Posições e recomendações sobre crises internacionais e direitos humanos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.19905603304120806,3,0.19905603304120806,True
taxonomy_v2,2293,2239,XV,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",combate_a_violencia_domestica_e_discriminacao,Combate à violência doméstica e discriminação,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.2256033698719054,23,0.2256033698719054,True
taxonomy_v2,2294,2240,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",gestao_e_reforco_do_servico_nacional_de_saude_sns,Gestão e reforço do Serviço Nacional de Saúde (SNS),hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,45,1.0,True
taxonomy_v2,2295,2241,XV,politica_externa_e_relacoes_internacionais,Política Externa e Relações Internacionais,posicoes_e_recomendacoes_sobre_crises_internacionais_e_direitos_humanos,Posições e recomendações sobre crises internacionais e direitos humanos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.19905603304120806,3,0.19905603304120806,True
taxonomy_v2,2296,2242,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",politicas_para_pessoas_idosas,Políticas para pessoas idosas,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,11,1.0,True
taxonomy_v2,2297,2243,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",bioetica_ensaios_clinicos_e_morte_medicamente_assistida,"Bioética, ensaios clínicos e morte medicamente assistida",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,69,1.0,True
taxonomy_v2,2298,2244,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",bioetica_ensaios_clinicos_e_morte_medicamente_assistida,"Bioética, ensaios clínicos e morte medicamente assistida",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,69,1.0,True
taxonomy_v2,2299,2245,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",gestao_e_conservacao_dos_recursos_hidricos_e_regadio,Gestão e Conservação dos Recursos Hídricos e Regadio,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.4384411689594675,71,0.4384411689594675,True
taxonomy_v2,2300,2246,XV,educacao_e_inclusao_social,Educação e Inclusão Social,ensino_da_lingua_portuguesa_e_manuais_escolares,Ensino da língua portuguesa e manuais escolares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,17,1.0,True
taxonomy_v2,2301,2247,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",rastreio_e_tratamento_do_cancro,Rastreio e tratamento do cancro,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.7042154060006264,9,0.7042154060006264,True
taxonomy_v2,2302,2248,XV,educacao_e_inclusao_social,Educação e Inclusão Social,carreira_e_progressao_dos_docentes,Carreira e progressão dos docentes,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,21,1.0,True
taxonomy_v2,2303,2249,XV,transportes_e_mobilidade,Transportes e Mobilidade,reprivatizacao_da_tap_e_gestao_aeroportuaria,Reprivatização da TAP e Gestão Aeroportuária,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,62,1.0,True
taxonomy_v2,2304,2250,XV,educacao_e_inclusao_social,Educação e Inclusão Social,ensino_da_lingua_portuguesa_e_manuais_escolares,Ensino da língua portuguesa e manuais escolares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,17,1.0,True
taxonomy_v2,2305,2251,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_cronicas_e_comparticipacao_de_tratamentos,Doenças crónicas e comparticipação de tratamentos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,28,1.0,True
taxonomy_v2,2306,2252,XV,transportes_e_mobilidade,Transportes e Mobilidade,eliminacao_e_reducao_de_portagens_nas_autoestradas_do_interior,Eliminação e redução de portagens nas autoestradas do interior,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.39275638818848224,44,0.39275638818848224,True
taxonomy_v2,2307,2253,XV,transportes_e_mobilidade,Transportes e Mobilidade,eliminacao_e_reducao_de_portagens_nas_autoestradas_do_interior,Eliminação e redução de portagens nas autoestradas do interior,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.43962130695440665,44,0.43962130695440665,True
taxonomy_v2,2308,2254,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",prevencao_e_recuperacao_ambiental_do_parque_natural_da_serra_da_estrela,Prevenção e recuperação ambiental do Parque Natural da Serra da Estrela,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.509506741141686,75,0.509506741141686,True
taxonomy_v2,2309,2255,XV,educacao_e_inclusao_social,Educação e Inclusão Social,carreira_e_progressao_dos_docentes,Carreira e progressão dos docentes,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,21,1.0,True
taxonomy_v2,2310,2256,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",gestao_e_conservacao_dos_recursos_hidricos_e_regadio,Gestão e Conservação dos Recursos Hídricos e Regadio,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.8837636214509244,71,0.8837636214509244,True
taxonomy_v2,2311,2257,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_cronicas_e_comparticipacao_de_tratamentos,Doenças crónicas e comparticipação de tratamentos,noise_centroid_auto_assignment,auto_assigned,0.8195574283599854,-1,0.0,True
taxonomy_v2,2312,2258,XV,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",cultura_patrimonio_e_direitos_autorais,"Cultura, património e direitos autorais",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.709694106744407,81,0.709694106744407,True
taxonomy_v2,2313,2259,XV,educacao_e_inclusao_social,Educação e Inclusão Social,ensino_da_lingua_portuguesa_e_manuais_escolares,Ensino da língua portuguesa e manuais escolares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,17,1.0,True
taxonomy_v2,2314,2260,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",residuos_biorresiduos_e_economia_circular,"Resíduos, biorresíduos e economia circular",taxonomy_manual_final_pass,manual_reviewed_assigned,0.7213622331619263,-1,0.0,True
taxonomy_v2,2315,2261,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",protecao_ambiental_e_valorizacao_de_espacos_verdes_municipais,Proteção ambiental e valorização de espaços verdes municipais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,82,1.0,True
taxonomy_v2,2316,2262,XV,educacao_e_inclusao_social,Educação e Inclusão Social,saude_mental_em_escolas_e_ensino_superior,Saúde mental em escolas e ensino superior,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.634400834138289,15,0.634400834138289,True
taxonomy_v2,2317,2263,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",condicoes_laborais_e_valorizacao_da_carreira_de_enfermagem,Condições laborais e valorização da carreira de enfermagem,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,30,1.0,True
taxonomy_v2,2318,2264,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",gestao_e_reforco_do_servico_nacional_de_saude_sns,Gestão e reforço do Serviço Nacional de Saúde (SNS),hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,45,1.0,True
taxonomy_v2,2319,2265,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",protecao_ambiental_e_valorizacao_de_espacos_verdes_municipais,Proteção ambiental e valorização de espaços verdes municipais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.3373766717977754,82,0.3373766717977754,True
taxonomy_v2,2320,2266,XV,habitacao_urbanismo_e_financiamento,"Habitação, Urbanismo e Financiamento",mobilizacao_de_patrimonio_publico_para_habitacao,Mobilização de património público para habitação,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.8508942290765997,101,0.8508942290765997,True
taxonomy_v2,2321,2267,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",gestao_e_conservacao_dos_recursos_hidricos_e_regadio,Gestão e Conservação dos Recursos Hídricos e Regadio,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9927367250317929,71,0.9927367250317929,True
taxonomy_v2,2322,2268,XV,habitacao_urbanismo_e_financiamento,"Habitação, Urbanismo e Financiamento",mobilizacao_de_patrimonio_publico_para_habitacao,Mobilização de património público para habitação,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.5837898762330092,101,0.5837898762330092,True
taxonomy_v2,2323,2269,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_femininas_e_dadiva_de_sangue,Doenças femininas e dádiva de sangue,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,24,1.0,True
taxonomy_v2,2324,2270,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",condicoes_laborais_e_valorizacao_da_carreira_de_enfermagem,Condições laborais e valorização da carreira de enfermagem,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,30,1.0,True
taxonomy_v2,2325,2271,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_femininas_e_dadiva_de_sangue,Doenças femininas e dádiva de sangue,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,24,1.0,True
taxonomy_v2,2326,2272,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",condicoes_laborais_e_valorizacao_da_carreira_de_enfermagem,Condições laborais e valorização da carreira de enfermagem,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,30,1.0,True
taxonomy_v2,2327,2273,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",gestao_e_reforco_do_servico_nacional_de_saude_sns,Gestão e reforço do Serviço Nacional de Saúde (SNS),hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,45,1.0,True
taxonomy_v2,2328,2274,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",gestao_e_conservacao_dos_recursos_hidricos_e_regadio,Gestão e Conservação dos Recursos Hídricos e Regadio,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.3653680271763498,71,0.3653680271763498,True
taxonomy_v2,2329,2275,XV,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",combate_a_violencia_domestica_e_discriminacao,Combate à violência doméstica e discriminação,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,23,1.0,True
taxonomy_v2,2330,2276,XV,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",condicoes_laborais_e_valorizacao_das_forcas_de_seguranca_e_militares,Condições laborais e valorização das forças de segurança e militares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,74,1.0,True
taxonomy_v2,2331,2277,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",gestao_e_reforco_do_servico_nacional_de_saude_sns,Gestão e reforço do Serviço Nacional de Saúde (SNS),hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,45,1.0,True
taxonomy_v2,2332,2278,XV,educacao_e_inclusao_social,Educação e Inclusão Social,identidade_e_expressao_de_genero_no_contexto_escolar,Identidade e expressão de género no contexto escolar,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.6952914115040434,19,0.6952914115040434,True
taxonomy_v2,2333,2279,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",politicas_para_pessoas_idosas,Políticas para pessoas idosas,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.5401673349278626,11,0.5401673349278626,True
taxonomy_v2,2334,2280,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",acessibilidade_certificacao_e_direitos_das_pessoas_com_deficiencia,"Acessibilidade, certificação e direitos das pessoas com deficiência",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.7992311492465399,12,0.7992311492465399,True
taxonomy_v2,2335,2281,XV,educacao_e_inclusao_social,Educação e Inclusão Social,acolhimento_familiar_e_adocao_de_criancas_e_jovens,Acolhimento familiar e adoção de crianças e jovens,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9690765568230022,34,0.9690765568230022,True
taxonomy_v2,2336,2282,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",pensoes_complementos_e_sustentabilidade_do_sistema_publico,"Pensões, complementos e sustentabilidade do sistema público",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,76,1.0,True
taxonomy_v2,2337,2283,XV,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",combate_ao_terrorismo_e_criminalidade_organizada,Combate ao terrorismo e criminalidade organizada,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,85,1.0,True
taxonomy_v2,2338,2284,XV,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",crimes_sexuais_e_protecao_das_vitimas,Crimes sexuais e proteção das vítimas,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.2358424391786891,22,0.2358424391786891,True
taxonomy_v2,2339,2285,XV,educacao_e_inclusao_social,Educação e Inclusão Social,ensino_da_lingua_portuguesa_e_manuais_escolares,Ensino da língua portuguesa e manuais escolares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.7579391050658328,17,0.7579391050658328,True
taxonomy_v2,2340,2286,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",producao_agricola_sustentavel_e_protecao_ambiental,Produção Agrícola Sustentável e Proteção Ambiental,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9050788501731067,68,0.9050788501731067,True
taxonomy_v2,2341,2287,XV,transportes_e_mobilidade,Transportes e Mobilidade,desenvolvimento_e_investimento_na_rede_ferroviaria_nacional,Desenvolvimento e Investimento na Rede Ferroviária Nacional,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,63,1.0,True
taxonomy_v2,2342,2288,XV,educacao_e_inclusao_social,Educação e Inclusão Social,carreira_e_progressao_dos_docentes,Carreira e progressão dos docentes,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.6899371764857989,21,0.6899371764857989,True
taxonomy_v2,2343,2289,XV,habitacao_urbanismo_e_financiamento,"Habitação, Urbanismo e Financiamento",mobilizacao_de_patrimonio_publico_para_habitacao,Mobilização de património público para habitação,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,101,1.0,True
taxonomy_v2,2344,2290,XV,transportes_e_mobilidade,Transportes e Mobilidade,subsidio_social_de_mobilidade_e_transporte_regional,Subsídio Social de Mobilidade e Transporte Regional,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.8167910039983078,58,0.8167910039983078,True
taxonomy_v2,2345,2291,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",gestao_e_conservacao_dos_recursos_hidricos_e_regadio,Gestão e Conservação dos Recursos Hídricos e Regadio,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.3873449822047306,71,0.3873449822047306,True
taxonomy_v2,2346,2292,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",gestao_e_conservacao_dos_recursos_hidricos_e_regadio,Gestão e Conservação dos Recursos Hídricos e Regadio,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.32282395381115214,71,0.32282395381115214,True
taxonomy_v2,2347,2293,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",pensoes_complementos_e_sustentabilidade_do_sistema_publico,"Pensões, complementos e sustentabilidade do sistema público",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,76,1.0,True
taxonomy_v2,2348,2294,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",pensoes_complementos_e_sustentabilidade_do_sistema_publico,"Pensões, complementos e sustentabilidade do sistema público",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,76,1.0,True
taxonomy_v2,2349,2295,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_cronicas_e_comparticipacao_de_tratamentos,Doenças crónicas e comparticipação de tratamentos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9648174907999241,28,0.9648174907999241,True
taxonomy_v2,2350,2296,XV,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",analise_e_recomendacoes_ao_programa_de_estabilidade_orcamental,Análise e Recomendações ao Programa de Estabilidade Orçamental,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.3170499451799804,60,0.3170499451799804,True
taxonomy_v2,2351,2297,XV,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",combate_a_violencia_domestica_e_discriminacao,Combate à violência doméstica e discriminação,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.41969504906803945,23,0.41969504906803945,True
taxonomy_v2,2352,2298,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_cronicas_e_comparticipacao_de_tratamentos,Doenças crónicas e comparticipação de tratamentos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9648174907999241,28,0.9648174907999241,True
taxonomy_v2,2353,2299,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",gestao_e_conservacao_dos_recursos_hidricos_e_regadio,Gestão e Conservação dos Recursos Hídricos e Regadio,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,71,1.0,True
taxonomy_v2,2354,2300,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",gestao_e_conservacao_dos_recursos_hidricos_e_regadio,Gestão e Conservação dos Recursos Hídricos e Regadio,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,71,1.0,True
taxonomy_v2,2355,2301,XV,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",pensoes_complementos_e_sustentabilidade_do_sistema_publico,"Pensões, complementos e sustentabilidade do sistema público",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,76,1.0,True
taxonomy_v2,2356,2302,XV,habitacao_urbanismo_e_financiamento,"Habitação, Urbanismo e Financiamento",credito_a_habitacao_e_taxas_de_juro,Crédito à habitação e taxas de juro,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.561609152705066,88,0.561609152705066,True
taxonomy_v2,2357,2303,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",gestao_e_conservacao_dos_recursos_hidricos_e_regadio,Gestão e Conservação dos Recursos Hídricos e Regadio,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.3653680271763498,71,0.3653680271763498,True
taxonomy_v2,2358,2304,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",gestao_e_conservacao_dos_recursos_hidricos_e_regadio,Gestão e Conservação dos Recursos Hídricos e Regadio,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.3653680271763498,71,0.3653680271763498,True
taxonomy_v2,2359,2305,XV,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",condicoes_laborais_e_valorizacao_das_forcas_de_seguranca_e_militares,Condições laborais e valorização das forças de segurança e militares,noise_near_threshold_user_accepted,manual_reviewed_assigned,0.7409854531288147,-1,0.0,True
taxonomy_v2,2360,2306,XV,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",gestao_e_conservacao_dos_recursos_hidricos_e_regadio,Gestão e Conservação dos Recursos Hídricos e Regadio,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9406132410258403,71,0.9406132410258403,True
taxonomy_v2,2361,2307,XV,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",analise_e_recomendacoes_ao_programa_de_estabilidade_orcamental,Análise e Recomendações ao Programa de Estabilidade Orçamental,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,60,1.0,True
taxonomy_v2,2362,2308,XV,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",analise_e_recomendacoes_ao_programa_de_estabilidade_orcamental,Análise e Recomendações ao Programa de Estabilidade Orçamental,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9097890330373624,60,0.9097890330373624,True
taxonomy_v2,2363,2309,XV,educacao_e_inclusao_social,Educação e Inclusão Social,ensino_da_lingua_portuguesa_e_manuais_escolares,Ensino da língua portuguesa e manuais escolares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,17,1.0,True
